id,x,y,deg
077_3,s1.028781632791811314294369,s2.438458927559270743811796,s78.322295704520272
077_4,s1.049374256409629294972825,s3.071518845309440817349113,s78.322295704520272
077_5,s1.036953360345149575351365,s3.709067346899978022553192,s78.322295704520272
077_6,s0.9932560201087805282660668,s4.378814526527571254150210,s78.322295704520272
077_7,s2.127133264057053450240474,s0.5301463051470296160435584,s78.322295704520272
077_8,s2.066253328938278453463489,s1.141760322294232046175039,s78.322295704520272
077_9,s2.023551796958846767894053,s1.756888855968404498085019,s78.322295704520272
077_10,s2.010504343344708628513441,s2.392437656201454377907618,s78.322295704520272
077_11,s2.028432213775023349503024,s3.038000587527155879487866,s78.322295704520272
077_12,s1.999328468829804627633706,s3.689476454744113209052557,s78.322295704520272
077_13,s2.009570372248033752109007,s4.288572940497655890469472,s78.322295704520272
077_14,s2.003552712483575448088211,s4.876979708957213431907004,s78.322295704520272
077_15,s3.137506021240560819366051,s0.5301463051389517702049103,s78.322295704520272
077_16,s3.076626086121783050836558,s1.141760322291133668441010,s78.322295704520272
077_17,s3.054527432906213283190112,s1.733488612398910192297695,s78.322295704520272
077_18,s2.994774586296683331244889,s2.360244523636752658171179,s78.322295704520272
077_19,s2.970015034079720741132659,s3.030413894929936391779171,s78.322295704520272
077_20,s3.014388501032163397605426,s3.651949548826697377385866,s78.322295704520272
077_21,s3.034583616239169323733304,s4.257589497287818592297403,s78.322295704520272
077_22,s3.013925469621648813596516,s4.876979708889042687167963,s78.322295704520272
077_23,s4.147878778409130040992988,s0.5301463051423293417529380,s78.322295704520272
077_24,s4.125780124900217096960545,s1.121874593828854949320506,s78.322295704520272
077_25,s4.050019203194012372496949,s1.743635987765805967634108,s78.322295704520272
077_26,s3.976730170961113973061808,s2.377364925501651119735831,s78.322295704520272
077_27,s3.984832324020717373475932,s2.991953198164750848221087,s78.322295704520272
077_28,s4.010268523947837322957358,s3.627499063441494004594797,s78.322295704520272
077_29,s4.047235584615530420553734,s4.256035273093053756501136,s78.322295704520272
077_30,s4.020821918612242401073174,s4.876979708894124812024507,s78.322295704520272
077_31,s5.008694462636266906457257,s1.758155048906854815796016,s78.322295704520272
077_32,s5.008694462633510249990570,s2.352460758154057058296049,s78.322295704520272
077_33,s5.008694462636468654776493,s2.953753571771559283056601,s78.322295704520272
077_34,s5.008694462544462735144859,s3.578545894941386246792149,s78.322295704520272
077_35,s5.008694462615946803247941,s4.236333876578200219213616,s78.322295704520272
077_36,s5.008694462612615568397031,s4.876979708931276837472755,s78.322295704520272
077_37,s0.2113513010752235386759469,s0.3427668897661617565668000,s258.329703748935060
077_38,s0.2110356991051482318575017,s0.9543779429797366282631145,s258.329703748935060
077_39,s0.2110356991051482318575017,s1.577762053640768421048320,s258.329703748935060
077_40,s0.2110356991051653452039199,s2.232597723378348466164386,s258.329703748935060
077_41,s0.2110356991051482318575017,s2.879699774947006924612283,s258.329703748935060
077_42,s0.2110356991051482318575017,s3.508778461361325671671811,s258.329703748935060
077_43,s0.2110356991051572417101328,s4.148728330623575677294855,s258.329703748935060
077_44,s0.2110356991051760263625284,s4.837749136516857474658116,s258.329703748935060
077_45,s1.282288391382010294083678,s0.3427639258200274146034311,s258.329703748935060
077_46,s1.221408456261710337285019,s0.9543779429753575223494641,s258.329703748935060
077_47,s1.178706962445114778764736,s1.569506450626178757019949,s258.329703748935060
077_48,s1.182440324728287001486274,s2.193612376377512827953069,s258.329703748935060
077_49,s1.204967625152067828362040,s2.836038946445513748102840,s258.329703748935060
077_50,s1.193008639223389599386943,s3.475823765604726993115050,s258.329703748935060
077_51,s1.144773395318424838969469,s4.123600884931479342457005,s258.329703748935060
077_52,s1.079269187576434993613207,s4.795019706783675115799815,s258.329703748935060
077_53,s2.292661148552534815771835,s0.3427639258200249677577535,s258.329703748935060
077_54,s2.231781213435774543524756,s0.9543779429654670320200433,s258.329703748935060
077_55,s2.189079674270966064622502,s1.569506441853951106778084,s258.329703748935060
077_56,s2.166981122862055068193006,s2.161234751644304331367467,s258.329703748935060
077_57,s2.184093872234849670823806,s2.802851310318453659530034,s258.329703748935060
077_58,s2.158831167818779630403097,s3.472923405745370620979184,s258.329703748935060
077_59,s2.172480987632787045896559,s4.088519168300040972209488,s258.329703748935060
077_60,s2.169080596960019832920036,s4.689597329533946994906203,s258.329703748935060
077_61,s3.303033905737719871002022,s0.3427639258200353836963943,s258.329703748935060
077_62,s3.242153970618838809039141,s0.9543779429716263255083428,s258.329703748935060
077_63,s3.220055317109727654620465,s1.546106231658165415794125,s258.329703748935060
077_64,s3.159893782957141432934809,s2.170883500196648939569049,s258.329703748935060
077_65,s3.129312937006304025165103,s2.812869334803836959733974,s258.329703748935060
077_66,s3.173700400252681243888461,s3.434472751172182820014634,s258.329703748935060
077_67,s3.200111496179079797219221,s4.070207095905113921138280,s258.329703748935060
077_68,s3.179024176423931340850813,s4.687519484696752242966988,s258.329703748935060
077_69,s4.313406662905594129058851,s0.3427639258200353836963943,s258.329703748935060
077_70,s4.291308009396372754929718,s0.9344922145046345501919740,s258.329703748935060
077_71,s4.211793289042269850036818,s1.538079757984499985997451,s258.329703748935060
077_72,s4.142258029726400674506148,s2.189982421602761354782106,s258.329703748935060
077_73,s4.146333578744637394390239,s2.785076068500560013832651,s258.329703748935060
077_74,s4.165458543381706623228364,s3.390066366708245889111270,s258.329703748935060
077_75,s4.203157740875246812473921,s4.022147184513344326123561,s258.329703748935060
077_76,s4.183571974163688088673898,s4.676148593351033098479017,s258.329703748935060
078_0,s4.077161277513401475906429,s4.272002137005252527774472,s78.31998120141497565783
078_1,s1.077219971895572849488624,s4.313245358875411820955431,s78.32899339891588397222
078_2,s5.038015678125895469683643,s1.096798281439616402814647,s78.32711913505431766680
078_3,s3.089204288914445068201422,s3.644689245029557435709586,s78.32238564960380244884
078_4,s5.038012534402834145612681,s2.934071020233084886693615,s78.32165662201725808700
078_5,s5.038006970898411260178042,s4.906310888711185298618458,s78.31198131075393575884
078_6,s2.043762584917579929677348,s3.061158142886193009632310,s78.33233949352597846882
078_7,s2.089267105422240968961720,s3.683528397552037891831548,s78.33453022704782142682
078_8,s1.923323887812023150392725,s0.5301800174484296177666997,s78.36759146600587655485
078_9,s1.964279339508865749289392,s1.149673416342405510071549,s78.33854981819723661829
078_10,s1.078248053177727397171806,s4.906297595208080979373728,s78.32272836308436581021
078_11,s3.076622115444101713452165,s4.906298117951865871505166,s78.32230555742751221260
078_12,s4.077138699114081366469766,s3.614273519846781808433907,s78.32441584345201590622
078_13,s2.088474995709294900548595,s4.906299938905894348378436,s78.32083290661796581844
078_14,s2.994906671188314241413853,s0.5301448943965460814056551,s78.31746932381486203667
078_15,s5.038014717775187822933937,s0.5036801122965671414793240,s78.32545078262046445161
078_16,s4.009119228720032021096020,s1.726622556596596128544776,s78.32476031207590949634
078_17,s3.005696532027159788445113,s2.386172644359082042181440,s78.32864013719910190048
078_18,s0.9494348554749073012243063,s1.772140015863847565312077,s78.35290493676683354352
078_19,s1.072239119172957188516339,s3.717575959667239062085846,s78.32070631687349759886
078_20,s2.983616835732986592815949,s1.759695629606349562332510,s78.32969727445686203282
078_21,s4.018861627905331697204014,s2.342071501083294721615560,s78.32292084627005124275
078_22,s1.048911866994927326138796,s3.109878751335144827598000,s78.32514791517462526826
078_23,s2.104589526844460503514907,s4.286026238994218305150649,s78.32940548856834084290
078_24,s2.001253701791786798670609,s2.421719844793425935046824,s78.32748673659853011486
078_25,s4.052019659399882378015882,s2.973739348378853349329861,s78.33417279324476112379
078_26,s1.016519301875265110283844,s2.474196402282640034918815,s78.32249263429434904538
078_27,s5.038014601044342981981329,s2.298331570722610993618894,s78.32524797399673843756
078_28,s5.038016319037207591367490,s3.591844218366128815252082,s78.32823247455570481179
078_29,s4.071225995038564901206904,s4.906342847464546188221581,s78.28618424043241930121
078_30,s2.974677470818856485509532,s1.149626338998363042801424,s78.32476679454873647046
078_31,s1.959889532221783251952401,s1.772107563286120623525624,s78.32833353640353379888
078_32,s5.038015778243056742837411,s1.692501654425996974332475,s78.32729304382519330829
078_33,s4.006020248401170410134020,s1.125591576749032494338168,s78.32770514608017720093
078_34,s5.038012495793548272246707,s4.249571703167629514085862,s78.32158950084618709298
078_35,s3.111788851143281728341537,s4.272755976758586442345014,s78.33011097321514171199
078_36,s4.005108286312122941309232,s0.5301349758039657525737617,s78.32311552214025596186
078_37,s3.052003152411874284316139,s3.012327470778273958641300,s78.32926437882127856938
078_38,s0.2232222042196013653249969,s0.3253068777854495428027273,s248.34907205601098212355
078_39,s0.2123559233789504702111972,s0.8547925625219359195221267,s258.25274291762798384298
078_40,s4.232508529307170114712669,s4.035429363439050833959226,s258.32491744979779468849
078_41,s0.2110389407913605751807856,s2.917819282387582096551496,s258.32508658742494844773
078_42,s2.267316633773991377530240,s4.085131316566828896101626,s258.32865615743412490701
078_43,s2.246494413140554132550218,s3.455882877702539775502480,s258.32763789659452413616
078_44,s4.178359929686894341937182,s2.125629630394834113227904,s258.32385959024622934521
078_45,s1.243752718467530338531076,s4.718921382110337696814222,s258.32373980844874949980
078_46,s0.2151490273812955160045600,s1.448834174400312364228490,s258.44153405041549831367
078_47,s1.081466788729566003581299,s0.9657104299277300912912013,s258.54642945561988653935
078_48,s3.146322779652383404164956,s1.558679615645015614093705,s258.32670592542842769035
078_49,s3.246453840264289443108671,s3.417266266076291626088850,s258.32804723613412534178
078_50,s2.251257394490890811561105,s4.705674453226937637915757,s258.32686101177432647091
078_51,s1.058574444069289196059709,s0.3569349361364301863087418,s258.48186081713004114135
078_52,s3.240191881190631640966798,s4.709575098592808944047833,s258.32071747879638223822
078_53,s0.2110371345765072818333133,s4.150436591243421564983237,s258.32822427559540301445
078_54,s2.089000397186602091580112,s0.3427491115145805867072974,s258.31726376492838426202
078_55,s2.129838935597367578296215,s0.9622987985891211122308221,s258.32630924895386215212
078_56,s3.140192856349295700611597,s0.9622553490593051864913005,s258.32682350153436345863
078_57,s2.159611196053440981891909,s2.199650387245780804672129,s258.32995007179442836787
078_58,s1.203689758692799563849965,s2.870499060502860775838170,s258.32845970505809418682
078_59,s2.200194366742729656451791,s2.829719947513295986056478,s258.32909149849979257851
078_60,s1.169369692109999623264056,s2.225541873904835295154330,s258.32550803870822164754
078_61,s4.170945847091357904078804,s0.9353595476926237617561110,s258.32646680307493625151
078_62,s4.207392412023620287585667,s2.737089055421215910600822,s258.32289357192178158584
078_63,s4.232492563091612447568436,s3.377686259710185639650207,s258.32808374300248033251
078_64,s3.209272562815285332865545,s2.784866367095682842268013,s258.33583862602813496778
078_65,s0.2110401705416952903824387,s4.745117145314535952314966,s258.32294968427709136449
078_66,s4.231381814486796849098452,s4.693070714734193712842676,s258.31345825763401080621
078_67,s4.172466518397437268756835,s1.528751837178295300254978,s258.32709940696577177732
078_68,s1.115049401353212627835760,s1.584755705184528416016202,s258.32676609187592475791
078_69,s1.241286977542356533603298,s4.118830893494241220066482,s258.32983550044468756823
078_70,s3.163722792411649840439123,s2.162509082551204741030583,s258.32439024464429166983
078_71,s2.125414381960539854850488,s1.584747330884326441477190,s258.32981833939072657813
078_72,s0.2110396175796442275511414,s3.547224165851083887912318,s258.32391062356987276871
078_73,s3.160391478950274193040189,s0.3427467895925974338200031,s258.31538679113953094202
078_74,s1.232779612194961630851629,s3.505884696523631120982673,s258.33677271368969741161
078_75,s4.170618887426957523115039,s0.3427590885577018366649959,s258.32533233010690310039
078_76,s0.2110432742337168578993093,s2.260058335380895820616267,s258.31755422306162017776
078_77,s3.271653354841542958027908,s4.057927243078237825534029,s258.31944249711341399234
079_0,s2.097771869951186485180021,s3.676157180286764998761664,s78.33802909084880639057
079_1,s2.038199718245830239334496,s4.912983998967420967471769,s78.32210652479045620566
079_2,s3.117264441859044766250273,s3.651739082361064708495399,s78.33365773429204637068
079_3,s4.081733288621223219176706,s2.988952966370118893474751,s78.32982292151598358032
079_4,s4.077749069905003904390207,s3.649405273706224229383025,s78.32508114853055758431
079_5,s1.019492098899578429968779,s1.840914369642972837465051,s78.32529043430747606180
079_6,s1.063686284224166597780573,s3.105592125837112482336957,s78.32118505711599709684
079_7,s3.034509992441314301189378,s2.405362716489231299253472,s78.32718463113599227654
079_8,s4.011890846945310587008074,s0.5301334819836593717093035,s78.32256810148521708470
